"ActivityLabel" "SubjectID" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"STANDING" 20 0.27424209 -0.020836805 -0.11432459 -0.98815183 -0.95305447 -0.98465545 0.86808104 -0.43660173 0.0086678785 -0.99284687 -0.98643403 -0.99740376 0.070202304 0.0033228327 -0.0071391786 -0.99230134 -0.97941578 -0.99340819 -0.027604285 -0.081455132 0.092791673 -0.98443574 -0.98262074 -0.96717202 -0.096258264 -0.048729544 -0.042961738 -0.99037274 -0.99097873 -0.98043483 -0.98011307 -0.9749408 -0.98011307 -0.9749408 -0.98975947 -0.99299852 -0.97816803 -0.97895799 -0.98936751 -0.99073771 -0.98861886 -0.96450517 -0.98697687 -0.98778649 -0.94956337 -0.98347645 -0.99169511 -0.98018128 -0.992101 -0.99380183 -0.97988696 -0.99323991 -0.9852214 -0.98317619 -0.9675392 -0.98428183 -0.98229831 -0.9698686 -0.98010456 -0.97473828 -0.99174458 -0.99383912 -0.98245746 -0.97992142 -0.99065588 -0.99102834
"STANDING" 21 0.28276638 -0.012537019 -0.099206914 -0.99338235 -0.98013101 -0.98463125 0.8659086 -0.36597856 -0.22443338 -0.99438497 -0.98844183 -0.98055249 0.076233205 0.0093539951 -0.0058993034 -0.99051944 -0.98535432 -0.99113993 -0.025462664 -0.068998742 0.084343987 -0.98343618 -0.97870173 -0.99113803 -0.10096999 -0.038744057 -0.053923997 -0.98998007 -0.98948315 -0.99168876 -0.98815622 -0.98617805 -0.98815622 -0.98617805 -0.99012163 -0.99275775 -0.98440299 -0.97230191 -0.99162857 -0.98953382 -0.99163225 -0.98070827 -0.98639627 -0.9941997 -0.97996218 -0.98379644 -0.99042861 -0.9863208 -0.99014721 -0.99147622 -0.98514123 -0.99055757 -0.98221892 -0.9810757 -0.98942431 -0.98380706 -0.97735798 -0.99254383 -0.98841465 -0.98582639 -0.99209491 -0.99236575 -0.97932171 -0.97225387 -0.99069001 -0.98831628
"STANDING" 22 0.28725161 -0.0034233595 -0.13564936 -0.98960196 -0.9204879 -0.89931405 0.95208119 -0.23447696 0.063837695 -0.99439585 -0.96816694 -0.94811424 0.087007347 0.059687966 -0.12648746 -0.98678926 -0.95230744 -0.9825262 -0.027505804 -0.18437928 0.10107188 -0.93912843 -0.95539168 -0.95873023 -0.13837971 -0.064837711 -0.062053673 -0.95546285 -0.98563461 -0.97187863 -0.94558618 -0.91316286 -0.94558618 -0.91316286 -0.98018943 -0.96393494 -0.93355146 -0.90765161 -0.98028562 -0.96761293 -0.9859661 -0.92323205 -0.8907033 -0.99144326 -0.92299951 -0.9124523 -0.98770706 -0.955363 -0.97874377 -0.98687452 -0.9519488 -0.98511735 -0.91970378 -0.95974859 -0.95645513 -0.94525972 -0.95306541 -0.96313727 -0.91709131 -0.92328413 -0.96671882 -0.95882634 -0.93102134 -0.90858245 -0.97138319 -0.96479899
"STANDING" 23 0.27849819 -0.01288378 -0.104595 -0.98922667 -0.97405819 -0.95776149 0.85320126 -0.16850995 -0.39538397 -0.99624563 -0.98629737 -0.98666432 0.074179647 0.0015133063 -0.0061915882 -0.98362967 -0.98005716 -0.98463154 -0.0038150253 -0.082584216 0.070878805 -0.96828347 -0.96973278 -0.97148237 -0.092841212 -0.042274455 -0.056017637 -0.98455604 -0.9832268 -0.98738045 -0.97578469 -0.98344496 -0.97578469 -0.98344496 -0.98309382 -0.98671111 -0.9617239 -0.95331665 -0.98468689 -0.98654868 -0.98762665 -0.97538559 -0.97127319 -0.98986059 -0.9738837 -0.95291163 -0.98499496 -0.97906583 -0.98150174 -0.98349949 -0.98286444 -0.98646765 -0.96983621 -0.97154291 -0.97522373 -0.96814823 -0.96875572 -0.97269181 -0.98254882 -0.98558591 -0.98485782 -0.98839086 -0.96874795 -0.95177471 -0.98531959 -0.98907
"STANDING" 24 0.27206362 -0.015950751 -0.11827254 -0.98952579 -0.95234073 -0.96032244 0.95794337 -0.15981579 -0.13093536 -0.99491042 -0.97395795 -0.97868632 0.067663749 0.00082663874 0.010123589 -0.98760578 -0.98494603 -0.98410799 -0.021853109 -0.090467267 0.095149993 -0.97308313 -0.98769546 -0.98734257 -0.10384398 -0.054913555 -0.050066947 -0.9917871 -0.9937773 -0.99325312 -0.97114323 -0.97719325 -0.97114323 -0.97719325 -0.9862508 -0.98694446 -0.97718691 -0.97409361 -0.99413081 -0.99423142 -0.98475676 -0.96730097 -0.9752496 -0.99214496 -0.94754969 -0.95469174 -0.98568384 -0.98479138 -0.98243699 -0.99143425 -0.98623007 -0.98419023 -0.97893849 -0.98838221 -0.98808195 -0.971992 -0.987251 -0.98807405 -0.97762694 -0.97934961 -0.9849427 -0.98873516 -0.98329951 -0.9726893 -0.99405292 -0.99451572
"STANDING" 25 0.27541014 -0.021844786 -0.10286208 -0.99669808 -0.97622484 -0.98206969 0.96670489 -0.17366671 0.04493885 -0.99861556 -0.98960498 -0.9773578 0.076804462 -0.00019013019 -0.017280251 -0.99384677 -0.98381196 -0.98755751 -0.026148584 -0.084440748 0.10240617 -0.98583475 -0.99003508 -0.99023537 -0.10990639 -0.040557796 -0.047133446 -0.99309513 -0.99591158 -0.99083585 -0.98748236 -0.98883348 -0.98748236 -0.98883348 -0.989497 -0.99062129 -0.98571766 -0.98592026 -0.99508787 -0.99522135 -0.99563503 -0.97923119 -0.98244697 -0.99722372 -0.97507283 -0.9823421 -0.99377771 -0.98430866 -0.98451297 -0.99447558 -0.98430691 -0.98938136 -0.98222599 -0.99302073 -0.98805479 -0.98691016 -0.98838668 -0.99192485 -0.98699341 -0.9910027 -0.9895979 -0.99092403 -0.98908545 -0.98594156 -0.99498849 -0.9955342
"STANDING" 26 0.27829783 -0.020094049 -0.11946849 -0.99776363 -0.97989094 -0.99116946 0.96620841 -0.16731101 0.063451521 -0.99841723 -0.99652486 -0.98754861 0.074754601 0.00093900268 0.00090508485 -0.99627134 -0.98864923 -0.99405616 -0.02766206 -0.080884694 0.09512862 -0.98927542 -0.99513175 -0.99156202 -0.10035345 -0.039571005 -0.051826924 -0.99151484 -0.99645745 -0.99575308 -0.9910337 -0.98914503 -0.9910337 -0.98914503 -0.99464921 -0.99547331 -0.99082439 -0.99053938 -0.99572832 -0.9963679 -0.997255 -0.98454896 -0.99269923 -0.99798416 -0.97776611 -0.98994283 -0.9967941 -0.98879602 -0.992997 -0.99594112 -0.98925316 -0.99360129 -0.98762737 -0.99557733 -0.99268819 -0.98972896 -0.99478814 -0.99177344 -0.99070592 -0.9887503 -0.99546651 -0.994041 -0.9919875 -0.9909025 -0.99637391 -0.99622534
"STANDING" 27 0.27569941 -0.022066914 -0.11866366 -0.99486175 -0.98154726 -0.98656193 0.96414992 -0.18985933 -0.033589716 -0.99683854 -0.98197554 -0.98380517 0.079767201 0.026421662 0.01216478 -0.9882664 -0.98095795 -0.99479713 -0.031809248 -0.072801386 0.079453587 -0.99137123 -0.99006297 -0.99012508 -0.098431598 -0.040221093 -0.054720806 -0.99547396 -0.99234036 -0.98797061 -0.98971936 -0.98520566 -0.98971936 -0.98520566 -0.98904712 -0.99337152 -0.9892446 -0.99143116 -0.9929415 -0.99346296 -0.99325663 -0.98006581 -0.9900361 -0.99564883 -0.98244958 -0.9845482 -0.98833195 -0.98323003 -0.99381165 -0.98922067 -0.97951375 -0.99427407 -0.99181404 -0.98989623 -0.98804178 -0.9912202 -0.99015023 -0.99177666 -0.98666934 -0.98546557 -0.99296783 -0.99249662 -0.99177992 -0.9924796 -0.99331537 -0.99371241
"STANDING" 28 0.27790128 -0.018393698 -0.10030074 -0.99149418 -0.95144471 -0.96397079 0.94282957 -0.25699602 -0.094663694 -0.99900378 -0.99512519 -0.97915448 0.077638527 0.012066732 0.012698841 -0.98710792 -0.96163983 -0.98205931 -0.023374657 -0.058856668 0.09142557 -0.94310421 -0.9660957 -0.9672031 -0.060360892 -0.038586814 -0.051715069 -0.96328741 -0.98727028 -0.98062366 -0.97560567 -0.9692161 -0.97560567 -0.9692161 -0.98001696 -0.97515685 -0.95148314 -0.93895721 -0.98143738 -0.97805754 -0.98934445 -0.95021076 -0.97025756 -0.99248788 -0.95412314 -0.96221522 -0.98727027 -0.95972282 -0.97880693 -0.98805629 -0.9670829 -0.98397098 -0.93193424 -0.97357249 -0.96870841 -0.94661194 -0.96222351 -0.96951291 -0.97312516 -0.97057153 -0.97353951 -0.9761637 -0.94838848 -0.94280938 -0.97903108 -0.97786184
"STANDING" 29 0.27898813 -0.010305583 -0.10143962 -0.99918735 -0.97779133 -0.98965328 0.9745673 -0.11599131 -0.0023970375 -0.99869145 -0.97797325 -0.98232705 0.076126644 0.0026333741 -0.01679124 -0.99687573 -0.99123636 -0.99177625 -0.02681383 -0.076749239 0.087984789 -0.99485503 -0.9966064 -0.99050111 -0.096678481 -0.041463607 -0.051656757 -0.99350519 -0.99848052 -0.99544723 -0.98910006 -0.99165983 -0.98910006 -0.99165983 -0.99447057 -0.99492351 -0.99450088 -0.99553282 -0.99701191 -0.99823299 -0.9988701 -0.98284694 -0.98830226 -0.9993541 -0.9756138 -0.99055007 -0.99727945 -0.99074505 -0.99163667 -0.99663104 -0.99255898 -0.99026177 -0.99259342 -0.99757803 -0.9914988 -0.99557838 -0.99594813 -0.99085414 -0.99255605 -0.9913243 -0.99378732 -0.99560269 -0.9956867 -0.99602397 -0.99797018 -0.9984036
"STANDING" 30 0.27767575 0.01102052 -0.062291831 -0.95862011 -0.81582953 -0.84915393 0.96661924 -0.1650502 0.034236707 -0.99633894 -0.97941569 -0.92432887 0.077952005 0.02785506 -0.048636584 -0.90867291 -0.84188666 -0.89978083 -0.052871889 -0.073057688 0.038871165 -0.74991068 -0.87457332 -0.89509629 -0.19484121 -0.062091076 -0.026022415 -0.90345083 -0.89831632 -0.90200144 -0.88005402 -0.87348658 -0.88005402 -0.87348658 -0.91142109 -0.82688332 -0.78736756 -0.75588673 -0.92186488 -0.87021843 -0.93867489 -0.81659717 -0.86897723 -0.96987253 -0.82613072 -0.84921408 -0.90675235 -0.84551046 -0.87986957 -0.91938868 -0.84878126 -0.92013113 -0.76061201 -0.85650807 -0.87077859 -0.75038197 -0.88802749 -0.91399246 -0.8664139 -0.89636364 -0.84790906 -0.80233231 -0.81259071 -0.76169307 -0.87510998 -0.87237589
"WALKING" 1 0.23003885 -0.022024777 -0.097875785 -0.32457504 0.051074897 -0.37396061 0.9236219 -0.30644558 -0.11501664 -0.96429621 -0.98312869 -0.9625649 0.075012707 0.4990113 -0.018248447 -0.10940595 0.02501148 -0.52021463 -0.0097548571 -0.13098166 0.10616476 -0.47766136 -0.075645902 -0.34866765 -0.080440082 0.068244098 0.095410415 -0.22956148 -0.26075096 -0.38925239 -0.21992152 -0.21123385 -0.21992152 -0.21123385 -0.17565121 -0.045652965 -0.18772916 -0.19339177 -0.28215126 -0.28498564 -0.21939926 0.080837232 -0.42150147 -0.37078724 -0.031842303 -0.39670721 -0.15668855 -0.053966398 -0.50250015 -0.13839963 0.044154879 -0.53533727 -0.3582635 -0.086710366 -0.24405994 -0.51569029 -0.075417164 -0.44643655 -0.16742384 -0.35949476 -0.044648297 -0.053202562 -0.19027357 -0.33749684 -0.30149148 -0.31355105
"WALKING" 2 0.24987037 -0.0075291689 -0.093297657 -0.45026744 -0.18882776 -0.50604157 0.89868855 -0.34695944 0.14818904 -0.9556945 -0.98216348 -0.98246572 0.19044537 0.016303022 0.10835571 -0.23313977 -0.032157542 -0.62351815 -0.013696847 -0.067533605 0.093010969 -0.62175537 -0.53990914 -0.52248984 0.15570875 -0.22623629 -0.092649876 -0.49088946 -0.52529212 -0.4345839 -0.36436542 -0.42844073 -0.36436542 -0.42844073 -0.32205097 -0.062622966 -0.50405947 -0.56612268 -0.54166287 -0.46016945 -0.31843378 -0.14102903 -0.53976435 -0.51184547 -0.26711414 -0.52585135 -0.2388149 -0.14428665 -0.62302128 -0.29699251 0.025243829 -0.62249689 -0.44861928 -0.49424709 -0.39967089 -0.67922232 -0.57379391 -0.61419645 -0.35018188 -0.56646468 -0.13964576 0.020950755 -0.52025914 -0.68313284 -0.48571849 -0.46488233
"WALKING" 3 0.29782733 -0.0038733054 -0.088706907 -0.4550482 0.0026094191 -0.39299478 0.93165632 -0.26174685 -0.18065237 -0.97558165 -0.9893439 -0.96362368 0.12509011 0.015369232 0.043992246 -0.36504052 0.075135071 -0.56863063 -0.025282583 -0.0514301 0.047652233 -0.56985835 -0.56595706 -0.489908 -0.1526206 -0.022782694 -0.022050519 -0.39722099 -0.63962703 -0.56274524 -0.29481277 -0.3624818 -0.29481277 -0.3624818 -0.29405279 -0.15862293 -0.47126934 -0.59014622 -0.58213129 -0.56408639 -0.45407009 -0.063692691 -0.46040562 -0.45533365 -0.026557901 -0.40355041 -0.41889916 -0.076205151 -0.53769212 -0.36507491 0.16511883 -0.59699528 -0.44746556 -0.59709849 -0.48525013 -0.60869204 -0.55076378 -0.53796085 -0.30904958 -0.49347682 -0.20639557 -0.10506232 -0.60833852 -0.64809269 -0.62812892 -0.52000662
"WALKING" 4 0.26980626 -0.00025139395 -0.071798929 -0.44000287 -0.13914476 -0.6120934 0.97193244 -0.063946801 0.10626024 -0.96439361 -0.97348888 -0.97916579 0.33727678 0.38602538 0.093890784 -0.29826205 -0.29660455 -0.78482887 -0.10740042 -0.0048806055 0.066727563 -0.40027109 -0.67041979 -0.71396385 -0.10774298 0.037723247 0.13021996 -0.44611213 -0.84075579 -0.66764985 -0.33093904 -0.55769965 -0.33093904 -0.55769965 -0.39033299 -0.35993461 -0.47191745 -0.40995112 -0.67639619 -0.74775804 -0.39586466 -0.078292161 -0.65933884 -0.45826021 -0.22824555 -0.61620684 -0.32753073 -0.31958819 -0.75595391 -0.32954673 -0.31899943 -0.81297673 -0.28486182 -0.71105049 -0.6194094 -0.43751747 -0.64983927 -0.77907823 -0.44077707 -0.70978883 -0.37003703 -0.34889863 -0.55282451 -0.42178756 -0.73485987 -0.78430716
"WALKING" 5 0.3132042 0.012623258 -0.099553268 -0.32131429 0.033309244 -0.40495877 0.98181718 -0.1282866 0.022280027 -0.97751744 -0.98774227 -0.97136778 0.52266177 -0.12907827 -0.29546733 -0.25396778 -0.10794807 -0.53316291 -0.12597347 -0.10779387 0.051423852 -0.41512026 -0.49600624 -0.36676672 -0.25036433 0.067867254 0.0042983665 -0.18586201 -0.56484408 -0.16422593 -0.1821276 -0.39640251 -0.1821276 -0.39640251 -0.25095567 -0.25335639 -0.32021256 -0.48118953 -0.41479079 -0.41177179 -0.19261529 -0.018032997 -0.37749433 -0.37916027 -0.0052188286 -0.47088508 -0.23767717 -0.19077831 -0.51336265 -0.34238156 -0.076131337 -0.55026098 -0.29383278 -0.50320945 -0.20387969 -0.45399134 -0.49512349 -0.48839621 -0.29562295 -0.55546461 -0.26409091 -0.2447995 -0.42171852 -0.62534597 -0.48019932 -0.37146971
"WALKING" 6 0.29068479 -0.046514926 -0.1236651 -0.29069109 0.21947073 -0.37108129 0.9507258 -0.22347588 0.049390477 -0.97486216 -0.97344075 -0.97023312 -0.2890838 0.59376591 0.31526269 0.0030644296 0.080868199 -0.35698257 0.0012006874 -0.05424749 0.045782528 -0.46566238 -0.13887215 -0.33512336 -0.066359801 -0.29844552 0.024333808 -0.072911239 -0.16622124 -0.011539672 -0.1640466 -0.11062133 -0.1640466 -0.11062133 -0.086134137 0.12472424 -0.22779223 -0.17679675 -0.14200278 -0.13364113 -0.10410394 0.24506512 -0.28359035 -0.3792737 0.12806484 -0.48361222 0.009915028 0.020359099 -0.28936952 -0.097305466 0.07564586 -0.42301569 -0.2231006 -0.081046267 -0.1170827 -0.54612301 -0.18277148 -0.48569702 0.089131854 -0.38596197 0.23730198 -0.03953675 -0.069955305 -0.41843807 -0.098887162 -0.24531118
"WALKING" 7 0.35403835 -0.032713178 -0.13004051 -0.26242418 0.21336821 0.10324062 0.96470887 -0.19341739 -0.0025496708 -0.97574952 -0.97069042 -0.96088756 -0.16487184 -0.19148831 -0.14122867 -0.19445342 0.23272507 -0.20769655 -0.028888597 -0.016386002 0.012303897 -0.34219412 -0.14618776 -0.34777639 -0.10344071 0.17197066 -0.036550514 0.036965409 -0.14213927 -0.33434335 -0.040417832 -0.035724318 -0.040417832 -0.035724318 -0.099704494 0.14502363 -0.18103096 -0.11380329 -0.20170471 -0.023826413 -0.17500536 0.27432565 0.048704496 -0.29981555 0.10196916 0.045798365 -0.19497439 0.12647931 -0.1646423 -0.2678968 0.26783625 -0.24726909 -0.027163642 -0.01633589 -0.24131313 -0.44776456 -0.24356756 -0.44638055 0.070166253 -0.25107081 0.19351541 0.071187758 -0.069349194 -0.30643015 -0.06931078 -0.034406598
"WALKING" 8 0.35567677 -0.067061524 -0.12487679 -0.25090038 0.31912911 0.032213788 0.87442956 -0.16083751 -0.35669881 -0.94485905 -0.96642971 -0.91340735 0.2447497 0.041463495 -0.11065904 -0.37575834 0.12492348 -0.31182431 -0.03379891 -0.018070476 0.074816772 -0.39885043 -0.27491168 0.0078587385 0.1756685 -0.041700842 -0.45643403 -0.40760075 -0.47584875 -0.3695354 0.027566398 -0.21367436 0.027566398 -0.21367436 -0.11998692 -0.29396624 -0.13463585 -0.36531641 -0.41007775 -0.56498614 -0.26838907 0.2031918 -0.043445113 -0.24403152 0.29421365 -0.0075547266 -0.3900184 -0.062223026 -0.24559603 -0.41659824 0.24590492 -0.37590409 -0.29045671 -0.30940513 -0.088922559 -0.43404962 -0.25948122 -0.054416955 -0.12274679 -0.39215337 -0.22410115 -0.39978798 -0.43864177 -0.42409133 -0.54784623 -0.61909086
"WALKING" 9 0.35358051 -0.0033227776 -0.08875709 -0.1341106 -0.26331094 -0.019749532 0.91192293 0.042249137 -0.2547441 -0.9821049 -0.97231627 -0.98767569 -0.03881134 -0.056863187 -0.07525895 -0.051951577 -0.2173649 -0.37513425 -0.016385305 -0.099049549 0.080267556 -0.45392347 -0.30926893 -0.20626695 -0.15549799 -0.32709096 -0.0057153632 -0.41889196 -0.35416248 -0.41805966 -0.054271963 -0.21763444 -0.054271963 -0.21763444 -0.11294947 -0.17604748 -0.23772913 -0.39177578 -0.37453236 -0.41232203 -0.1060182 -0.29723234 -0.17563127 -0.14538883 -0.29180157 -0.014017132 -0.10659588 -0.28765602 -0.33987358 -0.078213937 -0.1919419 -0.40729734 -0.3847568 -0.2425912 -0.18773518 -0.47777184 -0.35879622 -0.28493345 -0.15529597 -0.37641097 -0.17541928 -0.18000558 -0.42442878 -0.4737887 -0.4139719 -0.45180786
"WALKING" 10 0.23016233 -0.021632558 -0.060823584 -0.041265364 -0.10331908 -0.3951364 0.9762892 0.050298563 0.059933081 -0.94509403 -0.99011243 -0.98180694 0.062774596 0.13289905 -0.061009206 0.020376026 0.020691303 -0.49899002 0.0090197163 -0.034754271 0.07129442 -0.45344433 -0.16637992 -0.20726107 -0.31866486 -0.21639329 -0.063378084 -0.42459549 -0.46437339 -0.32424892 -0.0533555 -0.11550186 -0.0533555 -0.11550186 -0.13289531 0.08937693 -0.14634081 -0.42099869 -0.42596158 -0.48752131 -0.11807947 -0.098280553 -0.43179471 -0.012592636 -0.16263375 -0.42226823 -0.12555599 -0.12453539 -0.4603432 0.075557668 0.10762898 -0.53503242 -0.34891683 -0.27727196 -0.16063936 -0.48716723 -0.1105001 -0.29558163 -0.13617189 -0.24143486 -0.027459171 0.21734872 -0.39421366 -0.54503679 -0.50390501 -0.50223929
"WALKING" 11 0.27088111 0.0055860864 -0.11967173 -0.48087526 0.010225932 -0.59825066 0.95522299 -0.21463573 0.092138084 -0.98948567 -0.98367297 -0.98233189 0.1668065 -0.014749977 0.041218818 -0.47849854 -0.12534351 -0.74176174 -0.03469083 -0.063493398 0.11306552 -0.57526028 -0.48680918 -0.4286341 -0.18243352 -0.062386557 -0.093081979 -0.4861396 -0.74508477 -0.50975468 -0.32112751 -0.48878055 -0.32112751 -0.48878055 -0.40888289 -0.41632939 -0.41953234 -0.58274391 -0.60467669 -0.75457497 -0.45207662 -0.049593155 -0.66839514 -0.49258606 -0.022614316 -0.59205178 -0.4975095 -0.17168593 -0.71506125 -0.50475514 -0.13256865 -0.76683031 -0.49364537 -0.62450044 -0.38159402 -0.60156937 -0.42119651 -0.49710191 -0.44630673 -0.59341092 -0.43446065 -0.39731944 -0.61932895 -0.62901087 -0.75029088 -0.77766736
"WALKING" 12 0.33423862 -0.03585209 -0.078447547 0.0047464611 0.003764973 -0.53869011 0.96649425 -0.15049448 -0.028289489 -0.97211624 -0.97371953 -0.9844779 -0.2626642 0.32397233 -0.070704689 0.32970425 0.11553512 -0.60526951 -0.010575613 -0.029024382 0.053960757 -0.5332909 -0.3428966 -0.57246476 -0.079248307 -0.18600494 -0.050201273 -0.23484399 -0.52388257 -0.51530213 -0.010336061 -0.10589709 -0.010336061 -0.10589709 0.040054316 0.29144674 -0.37746943 -0.42035307 -0.44251226 -0.49965067 0.1446675 0.10919702 -0.54383253 -0.056027739 -0.12196104 -0.57260607 0.22064239 0.049537787 -0.59936996 0.32571993 0.11412614 -0.60920953 -0.35992241 -0.39234079 -0.48929311 -0.58918458 -0.31865555 -0.64265412 0.074070151 -0.36551581 0.29836872 0.289759 -0.42429707 -0.51831555 -0.5227744 -0.50514286
"WALKING" 13 0.34847354 -0.0096485871 -0.14158419 -0.40676689 0.23825702 -0.31379084 0.91392725 -0.35935295 0.016437521 -0.92753126 -0.81249364 -0.90643027 -0.050913112 0.35636203 -0.095387868 -0.13978884 -0.041371074 -0.5019472 0.41458238 -0.40827005 0.13683301 0.3509221 -0.21175705 -0.39917063 -0.3650236 0.26849001 -0.07248808 -0.1572691 -0.5827397 -0.34208355 -0.16284459 -0.34371104 -0.16284459 -0.34371104 -0.23520949 -0.015126428 0.21838911 0.52744187 -0.42100713 -0.49588469 -0.25140098 0.21859763 -0.31272419 -0.48054025 0.17030026 -0.37011418 -0.15946286 -0.10320455 -0.43561086 -0.19610661 -0.036768441 -0.56841033 0.35256138 -0.29620945 -0.23109716 0.33414139 -0.16925098 -0.52093795 -0.2161215 -0.53068808 -0.021587422 -0.013474393 0.058862666 0.54346046 -0.48519138 -0.54660644
"WALKING" 14 0.23294893 -0.033655961 -0.15757177 -0.36503347 -0.084697739 0.11769965 0.78335173 -0.27940343 -0.45730359 -0.96290063 -0.96811859 -0.95128547 0.040166671 0.066608379 0.2937599 -0.39432587 -0.32517205 -0.42618482 -0.055699831 0.1091653 0.11574393 -0.61444795 0.075441858 -0.067181208 -0.14312097 -0.03723497 0.0027431013 -0.5656341 -0.50384717 -0.47296142 -0.10919798 -0.35092174 -0.10919798 -0.35092174 -0.33884835 -0.36380226 -0.079007855 -0.15761933 -0.50864272 -0.54628062 -0.38659933 -0.18544057 -0.077867957 -0.35663132 -0.092171302 0.13251322 -0.4083229 -0.363411 -0.34266165 -0.43376783 -0.32787984 -0.51162253 -0.51423677 -0.20540417 -0.18174095 -0.64622356 0.20954725 -0.11781399 -0.3647296 -0.44354852 -0.36946535 -0.36037404 -0.278472 -0.22104043 -0.5268781 -0.60644628
"WALKING" 15 0.21186668 -0.038823271 -0.082438278 -0.29500274 0.16515351 -0.63875901 0.95759345 -0.21889596 0.04897667 -0.97251793 -0.98678276 -0.95154254 0.218329 0.1563136 -0.20187 -0.28836036 -0.053324319 -0.7167008 0.036026977 -0.16020304 0.07055563 -0.28243502 -0.19052983 -0.58571816 -0.048877214 -0.093062189 0.18751542 -0.24887795 -0.57442468 -0.60216634 -0.18185401 -0.28720395 -0.18185401 -0.28720395 -0.30214279 -0.26665201 -0.14111656 -0.33974118 -0.47624595 -0.56065557 -0.24041289 0.12403603 -0.61960488 -0.31766261 0.11305867 -0.68013118 -0.3063046 -0.048357407 -0.6656426 -0.33308813 -0.12875771 -0.77034235 -0.20583641 -0.36228462 -0.4632747 -0.31000603 -0.10622468 -0.67279574 -0.2832313 -0.39994022 -0.29081877 -0.23557837 -0.41929739 -0.3989084 -0.58754153 -0.5565079
"WALKING" 16 0.2410969 -0.018605399 -0.12388778 -0.44670928 -0.43960093 -0.21036046 0.94798499 0.0834244 -0.1640428 -0.99290466 -0.98934292 -0.98200911 -0.12621677 -0.26415083 0.4920094 -0.36002494 -0.5300371 -0.50455835 0.00365857 -0.073074135 0.11976138 -0.6735642 -0.55143531 -0.41793282 -0.13432496 -0.30473867 0.12395202 -0.71832653 -0.6920621 -0.62863247 -0.32346958 -0.52738949 -0.32346958 -0.52738949 -0.38665944 -0.44267006 -0.48943724 -0.65916973 -0.6767843 -0.73181856 -0.37399987 -0.4189851 -0.22717085 -0.47805196 -0.48599498 -0.26415717 -0.38744298 -0.54192073 -0.48656065 -0.38780814 -0.54931013 -0.51992802 -0.65367767 -0.53322468 -0.43395226 -0.6821972 -0.56617979 -0.46585187 -0.42314084 -0.67177117 -0.38639727 -0.52614608 -0.66451737 -0.71468955 -0.70189531 -0.79786323
